34)  NN                      -111.817401             -111.817746             -111.817401               0.0425518916  \  ANL - ATcT - v. 1.124
35)  [NH]N                   -111.187944             -111.188099             -111.187944               0.0894191514  \  ANL - ATcT - v. 1.124
36)  N=N                     -110.615290             -110.615880             -110.615290               0.0788878249  \  ANL - ATcT - v. 1.124
37)  [N]=N                   -110.015643             -110.016063             -110.015643               0.0960350336  \  ANL - ATcT - v. 1.124

CBH2 reference species:    wb97xd/jun-cc-pVTZ     b2plypd3/jun-cc-pVTZ     HL wb97xd/jun-cc-pVTZ       ΔH0f(0 K) [Ha]
38)  CCC                     -119.027547             -119.027516             -119.027547              -0.0315063773  \  ANL - ATcT - v. 1.124
39)  [CH2]CC                 -118.368402             -118.368226             -118.368402               0.0450885511  \  ANL - ATcT - v. 1.124
40)  C[CH]C                  -118.373345             -118.373199             -118.373345               0.0402094808  \  ANL - ATcT - v. 1.124
41)  C=CC                    -117.817461             -117.817636             -117.817461               0.0132736611  \  ANL - ATcT - v. 1.124
42)  [CH2]C=C                -117.179759             -117.179672             -117.179759               0.0685393206  \  ANL - ATcT - v. 1.124
43)  C=[C]C                  -117.147838             -117.147844             -117.147838               0.1001751971  \  ANL - ATcT - v. 1.124
44)  [CH]=CC                 -117.142048             -117.142070             -117.142048               0.1059569525  \  ANL - ATcT - v. 1.124
45)  C#CC                    -116.592334             -116.592343             -116.592334               0.0733841117  \  ANL - ATcT - v. 1.124
46)  C#C[CH2]                -115.948178             -115.948263             -115.948178               0.1348504944  \  ANL - ATcT - v. 1.124
47)  [C]#CC                  -115.881844             -115.882375             -115.881844               0.2013064025  \  ANL - ATcT - v. 1.124
48)  COC                     -154.940540             -154.940557             -154.940540              -0.0634202961  \  ANL - ATcT - v. 1.124
49)  [CH2]OC                 -154.289324             -154.289286             -154.289324              -0.0049780990  \  ANL - ATcT - v. 1.124
50)  CCO                     -154.959787             -154.959945             -154.959787              -0.0827727989  \  ANL - ATcT - v. 1.124
51)  [CH2]CO                 -154.299791             -154.299805             -154.299791              -0.0049780990  \  ANL - ATcT - v. 1.124
52)  C[CH]O                  -154.310946             -154.311015             -154.310946              -0.0163245084  \  ANL - ATcT - v. 1.124
53)  CC[O]                   -154.294763             -154.295389             -154.294763               0.0004799086  \  ANL - ATcT - v. 1.124
54)  C=CO                    -153.755300             -153.755755             -153.755300              -0.0431841521  \  ANL - ATcT - v. 1.124
55)  [CH]=CO                 -153.074465             -153.074782             -153.074465               0.0525614129  \  ANL - ATcT - v. 1.124
56)  C=[C]O                  -153.082811             -153.083158             -153.082811               0.0462083377  \  ANL - ATcT - v. 1.124
57)  C=C[O]                  -153.120370             -153.120366             -153.120370               0.0087754707  \  ANL - ATcT - v. 1.124
58)  CC=O                    -153.771100             -153.771240             -153.771100              -0.0590477959  \  ANL - ATcT - v. 1.124
59)  C[C]=O                  -153.131025             -153.131100             -153.131025              -0.0013178441  \  ANL - ATcT - v. 1.124
60)  COO                     -190.801152             -190.801880             -190.801152              -0.0437516630  \  ANL - ATcT - v. 1.124
61)  [CH2]OO                 -190.146983             -190.147743             -190.146983               0.0278423136  \  ANL - ATcT - v. 1.124
62)  CO[O]                   -190.165941             -190.166204             -190.165941               0.0085774132  \  ANL - ATcT - v. 1.124
63)  OCO                     -190.902973             -190.903309             -190.902973              -0.1444143863  \  ANL - ATcT - v. 1.124
64)  [O]CO                   -190.236511             -190.236641             -190.236511               0.0085774132  \  ANL - ATcT - v. 1.124
65)  O=CO                    -189.734536             -189.734909             -189.734536              -0.1413254511  \  ANL - ATcT - v. 1.124
66)  [O]C=O                  -189.055754             -189.075164             -189.055754              -0.0479299145  \  ANL - ATcT - v. 1.124
67)  O=[C]O                  -189.079532             -189.079921             -189.079532              -0.0690078028  \  ANL - ATcT - v. 1.124
68)  N=C=O                   -168.661397             -168.661397             -168.661397              -0.0441668220  \  ANL - ATcT - v. 1.124
69)  N#CO                    -168.621824             -168.621824             -168.621824              -0.0046962480  \  ANL - ATcT - v. 1.124
70)  N#C[O]                  -167.985353             -167.985353             -167.985353               0.0483488822  \  ANL - ATcT - v. 1.124
71)  C=NO                    -169.770281             -169.770280             -169.770281               0.0116168340  \  ANL - ATcT - v. 1.124
72)  [CH]=NO                 -169.098946             -169.098946             -169.098946               0.1035612185  \  ANL - ATcT - v. 1.124
73)  NC=O                    -169.832764             -169.832657             -169.832764              -0.0680213241  \  ANL - ATcT - v. 1.124
74)  N#C[O]                  -167.985353             -167.985353             -167.985353               0.0483488822  \  ANL - ATcT - v. 1.124
75)  N=[C]O                  -169.171624             -169.171624             -169.171624               0.0282231934  \  ANL - ATcT - v. 1.124
76)  CC(C)C                  -158.313120             -158.313164             -158.313120              -0.0403275536  \  ANL - ATcT - v. 1.124
77)  [CH2]C(C)C              -157.653218             -157.653131             -157.653218               0.0370253257  \  ANL - ATcT - v. 1.124
78)  C[C](C)C                -157.661451             -157.661340             -157.661451               0.0286878668  \  ANL - ATcT - v. 1.124
79)  CC(C)O                  -194.249054             -194.249285             -194.249054              -0.0947133807  \  ANL - ATcT - v. 1.124
80)  [CH2]C(C)O              -193.588341             -193.588422             -193.588341              -0.0166053234  \  ANL - ATcT - v. 1.124
81)  C[C](C)O                -193.601296             -193.601404             -193.601296              -0.0298190798  \  ANL - ATcT - v. 1.124
82)  CC(C)[O]                -193.580913             -193.580946             -193.580913              -0.0095677007  \  ANL - ATcT - v. 1.124
83)  C=C(C)C                 -157.106005             -157.106189             -157.106005               0.0015920776  \  ANL - ATcT - v. 1.124
84)  [CH]=C(C)C              -156.429055             -156.429068             -156.429055               0.0956579626  \  ANL - ATcT - v. 1.124
85)  [CH2]C(=C)C             -156.466177             -156.466050             -156.466177               0.0593639262  \  ANL - ATcT - v. 1.124
86)  CC(C)=O                 -193.065441             -193.065582             -193.065441              -0.0761721519  \  ANL - ATcT - v. 1.124
87)  C=C(C)O                 -193.046773             -193.047203             -193.046773              -0.0576461582  \  ANL - ATcT - v. 1.124
88)  [CH2]C(=C)O             -192.404335             -192.404524             -192.404335               0.0015235192  \  ANL - ATcT - v. 1.124
89)  CC(=O)[CH2]             -192.412994             -192.412988             -192.412994              -0.0070424676  \  ANL - ATcT - v. 1.124
90)  [CH]=C(C)O              -192.365762             -192.366070             -192.365762               0.0386859616  \  ANL - ATcT - v. 1.124
91)  [CH2]C(=O)O             -228.373411             -228.373648             -228.373411              -0.0863454514  \  ANL - ATcT - v. 1.124
92)  CC([O])=O               -228.355076             -228.402483             -228.355076              -0.0694001090  \  ANL - ATcT - v. 1.124
93)  CC(=O)O                 -229.029377             -229.029701             -229.029377              -0.1594096241  \  ANL - ATcT - v. 1.124
94)  C=C(O)O                 -228.987361             -228.988010             -228.987361              -0.1171814803  \  ANL - ATcT - v. 1.124
95)  CC(=N)O                 -209.120835             -209.121288             -209.120835              -0.0836373960  \  ANL - ATcT - v. 1.124
96)  CN(C)C                  -174.341980             -174.342106             -174.341980               0.0008493620  \  ANL - ATcT - v. 1.124
97)  [CH2]N(C)C              -173.696795             -173.696806             -173.696795               0.0632641353  \  ANL - ATcT - v. 1.124
98)  CC(C)(C)C               -197.600449             -197.600566             -197.600449              -0.0511254960  \  ANL - ATcT - v. 1.124
99)  CC(C)(C)O               -233.538637             -233.538909             -233.538637              -0.1190630265  \  ANL - ATcT - v. 1.124
100) CC(C)(C)N               -213.653342             -213.653626             -213.653342              -0.0331289253  \  ANL - ATcT - v. 1.124
101) [CH2]C(C)(C)C           -196.962968             -196.833967             -196.962968               0.0276808511  \  CBH-ANL Method
102) [CH2]C(C)(O)C           -232.898434             -232.885882             -232.898434              -0.0290991560  \  CBH-ANL Method
